olympus_id,created_at,created_by,updated_at,updated_by,cusip,isin,sedol,occ_symbol,issuer_olympus_id,ultimate_issuer_olympus_id,description,quote_currency,round_lot,price_factor,minimum_piece,coupon,maturity,ticker,amount_outstanding,market_sector_description,maturity_type,collateral_type,issue_date,first_settle_date,days_to_settle,figi,asset_type,price
520223,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,BE6317598850,BK96PY7,,654996,654996,AGSBB V3.875 PERP,EUR,200000,0.01,200000,3.875,,AGSBB,750000000,Corp,PERP/CALL,JR SUBORDINATED,12/10/2019,12/10/2019,2,BBG00R0QF0Q7,Bond,87.66
520584,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2702257051,BRWHW45,,6450322,6450322,GCLIM F 06/29/29 REGS,EUR,1000,0.01,100000,7.925,6/29/2029,GCLIM,350000000,Corp,CALLABLE,SR SECURED,10/13/2023,10/13/2023,2,BBG01JLRNZD7,Bond,68.21
521108,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0013447877,BK1XFT1,,1841826,1841826,ORAFP V1.75 PERP EMTN,EUR,100000,0.01,100000,1.75,,ORAFP,500000000,Corp,PERP/CALL,JR SUBORDINATED,9/19/2019,9/19/2019,2,BBG00Q77SP76,Bond,66.18
521417,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2062666602,BKLXG54,,2152141,6158842,VMED 4.25 01/15/30 REGS,GBP,1000,0.01,100000,4.25,1/15/2030,VMED,635000000,Corp,CALLABLE,SR SECURED,10/15/2019,10/15/2019,2,BBG00QG1H2Z1,Bond,87.17
521833,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,DE000LB13HZ5,BGV1TH3,,43116,43116,LBBW 2.2 05/09/29 EMTN,EUR,100000,0.01,100000,2.2,5/9/2029,LBBW,500000000,Corp,AT MATURITY,SUBORDINATED,5/9/2019,5/9/2019,2,BBG00P15SK15,Bond,79.29
521945,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,92769XAP0,US92769XAP06,BJDQX75,,2152141,6158842,VMED 5.5 05/15/29 144A,USD,1000,0.01,200000,5.5,5/15/2029,VMED,1424999900,Corp,CALLABLE,SR SECURED,5/16/2019,5/16/2019,2,BBG00P3B2R77,Bond,99.79
522111,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0013421823,BLJNKM8,,1841826,1841826,ORAFP 1.342 05/29/31 Emtn,EUR,100000,0.01,100000,1.342,5/29/2031,ORAFP,300000000,Corp,AT MATURITY,SR UNSECURED,5/29/2019,5/29/2019,2,BBG00P7CSKF9,Bond,75.66
522167,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2004431107,BK0Y692,,6400673,1612643,TCAPLN 5.25 05/29/26 EMTN,GBP,1000,0.01,100000,5.25,5/29/2026,TCAPLN,250000000,Corp,AT MATURITY,SR UNSECURED,5/29/2019,5/29/2019,2,BBG00P80BVQ6,Bond,71.33
538865,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP16259AN67,BH4G671,,5888656,2721729,BBVASM V5.875 09/13/34 REGS,USD,1000,0.01,200000,5.875,9/13/2034,BBVASM,750000000,Corp,CALLABLE,SUBORDINATED,9/13/2019,9/13/2019,2,BBG00Q69X8L9,Bond,82.91
538984,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP3083SAD73,BJ06B85,,3383399,4715627,TRANSM 4.7 04/16/34 REGS,USD,1000,0.01,200000,4.7,4/16/2034,TRANSM,600000000,Corp,SINKABLE,SR UNSECURED,4/16/2019,4/16/2019,2,BBG00NW1PMD1,Bond,103.06
539328,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP01703AD22,BMB5VQ0,,4722367,6358814,ALPEKA 3.25 02/25/31 REGS,USD,1000,0.01,200000,3.25,2/25/2031,ALPEKA,600000000,Corp,CALLABLE,COMPANY GUARNT,2/25/2021,2/25/2021,2,BBG00ZCMCTP6,Bond,93.7
539642,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USG54897AB28,BK0YKQ7,,509793,509793,LIMAMT 4.35 04/05/36 REGS,USD,1000,0.00861702,200000,4.35,4/5/2036,LIMAMT,485289000,Corp,SINKABLE,SR SECURED,8/1/2019,8/1/2019,2,BBG00PQMQNR9,Bond,60.12
539775,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,143658BW1,US143658BW12,BRT3QC2,,3627471,3627471,CCL 7 08/15/29 144A,USD,1000,0.01,2000,7,8/15/2029,CCL,500000000,Corp,CALLABLE,SR SECURED,8/8/2023,8/8/2023,2,BBG01HQK91T5,Bond,87.92
540104,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP4R53VAB95,BQHP8N8,,4304810,3941442,GEBCB 7.85 11/09/33 REGS,USD,1000,0.01,200000,7.85,11/9/2033,GEBCB,400000000,Corp,CALLABLE,SR UNSECURED,11/9/2023,11/9/2023,2,BBG01K1ZH630,Bond,102.32
540137,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,40053XAB5,US40053XAB55,,,4304810,3941442,GEBCB 7.85 11/09/33 144A,USD,1000,0.01,200000,7.85,11/9/2033,GEBCB,400000000,Corp,CALLABLE,SR UNSECURED,11/9/2023,11/9/2023,2,BBG01K1ZH5W0,Bond,81.46
540164,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP8718AAP14,BRWKN96,,1829393,1829393,SQM 6.5 11/07/33 REGS,USD,1000,0.01,200000,6.5,11/7/2033,SQM,750000000,Corp,CALLABLE,SR UNSECURED,11/7/2023,11/7/2023,2,BBG01K0T5781,Bond,89.66
540228,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP3717BAA46,BMCWB37,,5265147,6461090,ENAPAN 4 05/19/48 REGS,USD,1000,0.01,200000,4,5/19/2048,ENAPAN,400000000,Corp,CALL/SINK,SR SECURED,11/19/2020,11/19/2020,2,BBG00Y62P2T1,Bond,86.1
540459,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP55409AC34,BLD5008,,3653463,3653463,PENOMX 4.75 08/06/50 REGS,USD,1000,0.01,200000,4.75,8/6/2050,PENOMX,500000000,Corp,CALLABLE,SR UNSECURED,8/6/2020,8/6/2020,2,BBG00WDRYH82,Bond,64.09
540844,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP5626NAA39,BMHXZH7,,3718470,4715627,ISACB 3.825 11/26/33 REGS,USD,1000,0.01,200000,3.825,11/26/2033,ISACB,330000000,Corp,CALL/SINK,SR UNSECURED,11/26/2021,11/26/2021,2,BBG013N23HH3,Bond,74.03
540908,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP09376DD69,BMG77Y1,,5196461,4035398,BNCHIL 2.99 12/09/31 REGS,USD,1000,0.01,200000,2.99,12/9/2031,BNCHIL,500000000,Corp,CALLABLE,SR UNSECURED,12/9/2021,12/9/2021,2,BBG013XXRQ79,Bond,69.7
541062,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,45846AAA8,US45846AAA88,BMWVNR2,,1570009,4715627,INTERC 4.5 06/30/56 144A,USD,1000,0.01,200000,4.5,6/30/2056,INTERC,1073369000,Corp,CALL/SINK,SR SECURED,7/26/2021,7/26/2021,2,BBG011WG3VT2,Bond,62.62
541181,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,279158AV1,US279158AV11,BR87692,,6390108,4715627,ECOPET 8.375 01/19/36,USD,1000,0.01,1000,8.375,1/19/2036,ECOPET,1850000000,Corp,CALLABLE,SR UNSECURED,1/19/2024,1/19/2024,2,BBG01KY1MDH3,Bond,74.85
541227,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,143658BQ4,US143658BQ44,BMD9Z35,,3627471,3627471,CCL 4 08/01/28 144A,USD,1000,0.01,2000,4,8/1/2028,CCL,2405500000,Corp,CALLABLE,SR SECURED,7/26/2021,7/26/2021,2,BBG011WYN625,Bond,91.53
541316,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,07336UAA1,US07336UAA16,BLB5R76,,5888656,2721729,BBVASM V8.45 06/29/38 144A,USD,1000,0.01,200000,8.45,6/29/2038,BBVASM,1000000000,Corp,CALLABLE,SUBORDINATED,6/29/2023,6/29/2023,2,BBG01H5042V2,Bond,77.05
541357,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP1S81BAA64,BRV2HF7,,5888656,2721729,BBVASM V8.45 06/29/38 REGS,USD,1000,0.01,200000,8.45,6/29/2038,BBVASM,1000000000,Corp,CALLABLE,SUBORDINATED,6/29/2023,6/29/2023,2,BBG01H504313,Bond,60.36
541652,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,91911TAR4,US91911TAR41,BRXGRD5,,314027,4650137,VALEBZ 6.125 06/12/33,USD,1000,0.01,2000,6.125,6/12/2033,VALEBZ,1500000000,Corp,CALLABLE,COMPANY GUARNT,6/12/2023,6/12/2023,2,BBG01GY4MTG2,Bond,88.03
541816,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS2325158488,BNBT5N4,,6065134,11185,JMHLDS 2.875 04/09/36,USD,1000,0.01,200000,2.875,4/9/2036,JMHLDS,400000000,Corp,CALLABLE,COMPANY GUARNT,4/9/2021,4/9/2021,2,BBG00ZVD9FN1,Bond,72.14
541844,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS2325617939,BMW33V2,,2492795,678652,SWSFIN 1.625 03/30/27 EMTN,GBP,1000,0.01,100000,1.625,3/30/2027,SWSFIN,300000000,Corp,AT MATURITY,SR SECURED,3/30/2021,3/30/2021,2,BBG00ZS9BB78,Bond,83.88
541849,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,05971U2D8,US05971U2D82,BMYLWC8,,24083,4861866,BCP V3.25 09/30/31 144A,USD,1000,0.01,10000,3.25,9/30/2031,BCP,500000000,Corp,CALLABLE,SUBORDINATED,3/30/2021,3/30/2021,2,BBG00ZSDSLX0,Bond,101.51
541909,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,01609WAT9,US01609WAT99,BFD9PK3,,6872697,6872697,BABA 3.4 12/06/27,USD,1000,0.01,200000,3.4,12/6/2027,BABA,2550000100,Corp,CALLABLE,SR UNSECURED,12/6/2017,12/6/2017,2,BBG00JCQ69T0,Bond,75.9
542017,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,21987BAR9,US21987BAR96,B84GLJ5,,1172198,4576843,CDEL 4.25 07/17/42 144A,USD,1000,0.01,200000,4.25,7/17/2042,CDEL,750000000,Corp,AT MATURITY,SR UNSECURED,7/17/2012,7/17/2012,2,BBG00366W659,Bond,84.84
542036,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP2867KAK27,BKSJ558,,1832168,1832168,COLBUN 3.15 03/06/30 REGS,USD,1000,0.01,200000,3.15,3/6/2030,COLBUN,500000000,Corp,CALLABLE,SR UNSECURED,3/6/2020,3/6/2020,2,BBG00S4XH486,Bond,65.77
542062,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,91912EAA3,US91912EAA38,B4M6ZX1,,4650137,4650137,VALEBZ 5.625 09/11/42,USD,1000,0.01,2000,5.625,9/11/2042,VALEBZ,491245000,Corp,AT MATURITY,SR UNSECURED,9/11/2012,9/11/2012,2,BBG003C4N915,Bond,75.43
542106,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,02364WBE4,US02364WBE49,B6Z7568,,3170542,3170542,AMXLMM 4.375 07/16/42,USD,1000,0.01,200000,4.375,7/16/2042,AMXLMM,1150000000,Corp,AT MATURITY,SR UNSECURED,7/16/2012,7/16/2012,2,BBG00363RLB2,Bond,94.01
542170,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,58516NAB0,US58516NAB01,B45HLM2,,3173624,3354935,BEIENT 6.375 05/12/41 144A,USD,1000,0.01,200000,6.375,5/12/2041,BEIENT,400000000,Corp,AT MATURITY,COMPANY GUARNT,5/12/2011,5/12/2011,2,BBG001NVCSH0,Bond,94.19
542484,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,344419AB2,US344419AB20,B94V807,,2747819,2747819,FEMSA 4.375 05/10/43,USD,2000,0.01,150000,4.375,5/10/2043,FEMSA,426031000,Corp,AT MATURITY,SR UNSECURED,5/10/2013,5/10/2013,2,BBG004JK6QQ4,Bond,82.12
542498,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,89388AAA0,US89388AAA07,B8CHNW7,,2782038,2782038,TGPERU 4.25 04/30/28 144A,USD,1000,0.01,200000,4.25,4/30/2028,TGPERU,850000000,Corp,SINKABLE,SR UNSECURED,4/30/2013,4/30/2013,2,BBG004FKWLN3,Bond,86.82
542510,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP4R53VAA13,BMF84P5,,4304810,3941442,GEBCB 4.875 05/15/30 REGS,USD,1000,0.01,200000,4.875,5/15/2030,GEBCB,400000000,Corp,CALLABLE,SR UNSECURED,5/15/2020,5/15/2020,2,BBG00TSW2M40,Bond,77.05
542631,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS2023803872,BKLGL81,,1577740,6388822,GRWALL V3.95 PERP,USD,1000,0.01,200000,3.95,,GRWALL,400000000,Corp,PERP/CALL,COMPANY GUARNT,7/31/2019,7/31/2019,2,BBG00PT74FZ1,Bond,86.32
542825,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP12651AD05,BP37109,,4582514,4562189,BANCOG V5.25 PERP REGS,USD,1000,0.01,200000,5.25,,BANCOG,400000000,Corp,PERP/CALL,JR SUBORDINATED,5/7/2021,5/7/2021,2,BBG010S66338,Bond,98.8
542874,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,279158AN9,US279158AN94,BLFFNB8,,6390108,4715627,ECOPET 6.875 04/29/30,USD,1000,0.01,1000,6.875,4/29/2030,ECOPET,2000000000,Corp,CALLABLE,SR UNSECURED,4/29/2020,4/29/2020,2,BBG00TGKZJN9,Bond,101.32
542932,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,26139PAB9,US26139PAB94,BFD1ZZ4,,2071427,2071427,DPWDU 4.848 09/26/28 144A,USD,1000,0.01,200000,4.848,9/26/2028,DPWDU,1000000000,Corp,AT MATURITY,SR UNSECURED,9/26/2018,9/26/2018,2,BBG00LY51J56,Bond,84.25
543399,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,07336UAB9,US07336UAB98,BQS6Y65,,5888656,2721729,BBVASM V8.125 01/08/39 144A,USD,1000,0.01,200000,8.125,1/8/2039,BBVASM,900000000,Corp,CALLABLE,SUBORDINATED,1/8/2024,1/8/2024,2,BBG01KVMBXC3,Bond,100.57
543407,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP1S81BAB48,BQRD650,,5888656,2721729,BBVASM V8.125 01/08/39 REGS,USD,1000,0.01,200000,8.125,1/8/2039,BBVASM,900000000,Corp,CALLABLE,SUBORDINATED,1/8/2024,1/8/2024,2,BBG01KVMBZT0,Bond,70.13
543644,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,191241AF5,US191241AF58,BGN7VD9,,5454989,5454989,KOF 5.25 11/26/43,USD,2000,0.01,150000,5.25,11/26/2043,KOF,489142020,Corp,AT MATURITY,COMPANY GUARNT,11/26/2013,11/26/2013,2,BBG005M8KFL7,Bond,87.66
544348,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS2010030083,BLCBBX7,,5759468,5624082,TENGIZ 3.25 08/15/30 REGS,USD,1000,0.01,200000,3.25,8/15/2030,TENGIZ,750000000,Corp,CALLABLE,SR SECURED,7/23/2020,7/23/2020,2,BBG00W2P5J95,Bond,72.97
544381,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,03939AAA5,US03939AAA51,BM9QK13,,32914,32914,ACGL 3.635 06/30/50,USD,1000,0.01,2000,3.635,6/30/2050,ACGL,1000000000,Corp,CALLABLE,SR UNSECURED,6/30/2020,6/30/2020,2,BBG00VP0QN31,Bond,62.72
544388,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP60694AF68,BMBQJC5,,1070405,1070405,KCMA 2.431 07/01/31 REGS,USD,1000,0.01,200000,2.431,7/1/2031,KCMA,500000000,Corp,CALL/SINK,SR UNSECURED,7/1/2020,7/1/2020,2,BBG00VPLNB43,Bond,91.58
544461,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP9339SAS34,BD1DQ77,,5162984,4309012,TSELEC 3.875 01/12/29 REGS,USD,1000,0.01,200000,3.875,1/12/2029,TSELEC,350000000,Corp,CALLABLE,SR UNSECURED,7/12/2016,7/12/2016,2,BBG00D9P7QF5,Bond,62.04
544585,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP09252AK62,BYYSPR9,,3656151,1555902,BANBOG 6.25 05/12/26 REGS,USD,1000,0.01,200000,6.25,5/12/2026,BANBOG,1100000000,Corp,AT MATURITY,SUBORDINATED,5/12/2016,5/12/2016,2,BBG00CW2H790,Bond,61.24
544688,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS1323450236,BDFXNR2,,6375154,6375154,HSXLN V6.125 11/24/45,GBP,1000,0.01,100000,6.125,11/24/2045,HSXLN,275000000,Corp,CALLABLE,SUBORDINATED,11/24/2015,11/24/2015,2,BBG00BDPSJ94,Bond,95.02
544715,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP5R70LAA96,BP0TQW5,,1570009,4715627,INTERC 4.5 06/30/56 REGS,USD,1000,0.01,200000,4.5,6/30/2056,INTERC,1073369000,Corp,CALL/SINK,SR SECURED,7/26/2021,7/26/2021,2,BBG011WG3VZ5,Bond,84.9
544805,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP3083SAF22,BNDQRF9,,3383399,4715627,TRANSM 5.2 04/11/38 REGS,USD,1000,0.01,200000,5.2,4/11/2038,TRANSM,500000000,Corp,CALL/SINK,SR UNSECURED,4/11/2022,4/11/2022,2,BBG016KFQSG2,Bond,74.16
545186,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,279158AT6,US279158AT64,BQ0FXP2,,6390108,4715627,ECOPET 8.625 01/19/29,USD,1000,0.01,1000,8.625,1/19/2029,ECOPET,1200000000,Corp,CALLABLE,SR UNSECURED,7/6/2023,7/6/2023,2,BBG01H7RQ9N1,Bond,70.03
545209,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS0105290349,B8BH5T9,,6346992,6346992,AEGON 6.125 12/15/31 EMTN,GBP,1000,0.01,1000,6.125,12/15/2031,AEGON,250000000,Corp,AT MATURITY,SR UNSECURED,12/15/1999,12/15/1999,2,BBG00000HB41,Bond,81.31
545269,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,40049JBA4,US40049JBA43,BMJ71M4,,11680,11680,TELVIS 5 05/13/45,USD,1000,0.01,200000,5,5/13/2045,TELVIS,790610000,Corp,CALLABLE,SR UNSECURED,5/13/2014,5/13/2014,2,BBG006GNSBN8,Bond,100.95
545270,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,40049JBC0,US40049JBC09,BZ1N3D6,,11680,11680,TELVIS 6.125 01/31/46,USD,1000,0.01,200000,6.125,1/31/2046,TELVIS,879571970,Corp,CALLABLE,SR UNSECURED,11/24/2015,11/24/2015,2,BBG00BH5VSC6,Bond,101.46
545389,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP2867KAL00,BNRRCV9,,1832168,1832168,COLBUN 3.15 01/19/32 REGS,USD,1000,0.01,200000,3.15,1/19/2032,COLBUN,600000000,Corp,CALLABLE,SR UNSECURED,10/19/2021,10/19/2021,2,BBG01315K0F0,Bond,95.48
545420,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS0172992637,3333952,,2492795,678652,SWSFIN 6.64 03/31/26 A4,GBP,1000,0.01,1000,6.64,3/31/2026,SWSFIN,350000000,Corp,AT MATURITY,SR SECURED,7/23/2003,7/23/2003,2,BBG00005KCM4,Bond,94.38
545424,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,05970FAD3,US05970FAD33,,,936948,7007550,BSANCI 3.177 10/26/31 144A,USD,1000,0.01,150000,3.177,10/26/2031,BSANCI,500000000,Corp,CALLABLE,SR UNSECURED,10/26/2021,10/26/2021,2,BBG0134WMQB3,Bond,94.29
545454,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,05971WAD5,US05971WAD56,BP4D2Y7,,936948,7007550,BSANCI 3.177 10/26/31 REGS,USD,1000,0.01,150000,3.177,10/26/2031,BSANCI,500000000,Corp,CALLABLE,SR UNSECURED,10/26/2021,10/26/2021,2,BBG0134WMQM1,Bond,76.48
545493,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,279158AP4,US279158AP43,BNT8FL1,,6390108,4715627,ECOPET 4.625 11/02/31,USD,1000,0.01,1000,4.625,11/2/2031,ECOPET,1250000000,Corp,CALLABLE,SR UNSECURED,11/2/2021,11/2/2021,2,BBG0136Y1ZJ2,Bond,60.81
545524,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USG63601AB75,,,1817872,1817872,NBR 7.5 01/15/28 REGS,USD,1000,0.01,2000,7.5,1/15/2028,NBR,389609000,Corp,CALLABLE,COMPANY GUARNT,1/10/2020,1/10/2020,2,BBG00R9S1VH1,Bond,102.39
545537,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,629571AA8,US629571AA86,BL3BQ20,,1817872,1817872,NBR 7.25 01/15/26 144A,USD,1000,0.01,2000,7.25,1/15/2026,NBR,557902000,Corp,CALLABLE,COMPANY GUARNT,1/10/2020,1/10/2020,2,BBG00R9S1VB7,Bond,101.04
545538,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,629571AB6,US629571AB69,BL3BPX4,,1817872,1817872,NBR 7.5 01/15/28 144A,USD,1000,0.01,2000,7.5,1/15/2028,NBR,389609000,Corp,CALLABLE,COMPANY GUARNT,1/10/2020,1/10/2020,2,BBG00R9S1VG2,Bond,85.8
545707,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,USP90375AV12,BMFRBS4,,2476511,5157210,TELEFO 3.537 11/18/31 REGS,USD,1000,0.01,150000,3.537,11/18/2031,TELEFO,500000000,Corp,CALLABLE,SR UNSECURED,11/18/2021,11/18/2021,2,BBG013GJCW18,Bond,102.78
545757,2024-01-31 22:39:14.883129+00:00,core-data-loader,2024-01-31 22:39:14.883129+00:00,core-data-loader,,XS2114850949,BL5PBB4,,4752376,4625358,QNBK 2.75 02/12/27 EMTN,USD,1000,0.01,200000,2.75,2/12/2027,QNBK,1000000000,Corp,AT MATURITY,COMPANY GUARNT,2/12/2020,2/12/2020,2,BBG00RMVWG42,Bond,71.51
650346,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,173074KU8,US173074KU81,,,3109155,5440410,C 5.8 06/20/27 EMTN,USD,10000,0.01,10000,5.8,6/20/2027,C,80000000,Corp,AT MATURITY,COMPANY GUARNT,8/3/2022,8/3/2022,2,BBG018XT2BT3,Bond,60.72
674040,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,173074KZ7,US173074KZ78,,,3109155,5440410,C 6.22 06/20/27 DMTN,USD,10000,0.01,10000,6.22,6/20/2027,C,70000000,Corp,AT MATURITY,COMPANY GUARNT,9/14/2022,9/14/2022,2,BBG019K2FFF6,Bond,99.01
697177,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,34960PAD3,US34960PAD33,BMD14K1,,6111380,4095055,FTAI 5.5 05/01/28 144A,USD,1000,0.01,2000,5.5,5/1/2028,FTAI,1000000000,Corp,CALLABLE,COMPANY GUARNT,4/12/2021,4/12/2021,2,BBG00ZXXF7B9,Bond,73.85
697195,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,09261HAD9,US09261HAD98,BNHTBG3,,2540893,2540893,BCRED 2.625 12/15/26,USD,1000,0.01,2000,2.625,12/15/2026,BCRED,1241673000,Corp,CALLABLE,SR UNSECURED,8/8/2022,8/8/2022,2,BBG018PWSYZ0,Bond,102.9
697196,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,09261HAR8,US09261HAR84,BNV0HL9,,2540893,2540893,BCRED 4 01/15/29,USD,1000,0.01,2000,4,1/15/2029,BCRED,642791000,Corp,CALLABLE,SR UNSECURED,8/8/2022,8/8/2022,2,BBG018PWT350,Bond,75.44
